file,line,class,member,kind,symbol,text,new_symbol
tesisproject.backend/Services/Implementations/VisitIssueService.cs,48,VisitIssueService,CreateAsync,type,tesisproject.shared.Entities.Core.VisitIssue,VisitIssue,tesisproject.backend.Data.UnifiedEntities.Core.VisitIssue
tesisproject.backend/Services/Implementations/VisitIssueService.cs,77,VisitIssueService,GetByIdAsync,type,tesisproject.shared.Entities.Core.VisitIssue,var,tesisproject.backend.Data.UnifiedEntities.Core.VisitIssue
tesisproject.backend/Services/Implementations/VisitIssueService.cs,95,VisitIssueService,ListByVisitAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.VisitIssue>,var,System.Collections.Generic.List<tesisproject.backend.Data.UnifiedEntities.Core.VisitIssue>
tesisproject.backend/Services/Implementations/VisitIssueService.cs,111,VisitIssueService,UpdateAsync,type,tesisproject.shared.Entities.Core.VisitIssue,var,tesisproject.backend.Data.UnifiedEntities.Core.VisitIssue
tesisproject.backend/Services/Implementations/VisitIssueService.cs,146,VisitIssueService,DeleteAsync,type,tesisproject.shared.Entities.Core.VisitIssue,var,tesisproject.backend.Data.UnifiedEntities.Core.VisitIssue
tesisproject.backend/Services/Implementations/VisitIssueService.cs,187,VisitIssueService,ToResponse,type,tesisproject.shared.Entities.Core.VisitIssue,VisitIssue,tesisproject.backend.Data.UnifiedEntities.Core.VisitIssue
tesisproject.backend/Services/Implementations/VisitObjectiveActivityProgressService.cs,93,VisitObjectiveActivityProgressService,UpsertSingleAsync,type,tesisproject.shared.Entities.Core.VisitObjectiveActivityProgress,var,tesisproject.backend.Data.UnifiedEntities.Core.VisitObjectiveActivityProgress
tesisproject.backend/Services/Implementations/VisitObjectiveActivityProgressService.cs,99,VisitObjectiveActivityProgressService,UpsertSingleAsync,type,tesisproject.shared.Entities.Core.VisitObjectiveActivityProgress,VisitObjectiveActivityProgress,tesisproject.backend.Data.UnifiedEntities.Core.VisitObjectiveActivityProgress
tesisproject.backend/Services/Implementations/VisitObjectiveActivityProgressService.cs,103,VisitObjectiveActivityProgressService,UpsertSingleAsync,type,tesisproject.shared.Entities.Core.VisitObjectiveActivityProgress,VisitObjectiveActivityProgress,tesisproject.backend.Data.UnifiedEntities.Core.VisitObjectiveActivityProgress
tesisproject.backend/Services/Implementations/VisitObjectiveActivityProgressService.cs,159,VisitObjectiveActivityProgressService,DeleteAsync,type,tesisproject.shared.Entities.Core.VisitObjectiveActivityProgress,var,tesisproject.backend.Data.UnifiedEntities.Core.VisitObjectiveActivityProgress
tesisproject.backend/Services/Implementations/VisitObjectiveActivityProgressService.cs,214,VisitObjectiveActivityProgressService,BuildSingleResponseDto,type,tesisproject.shared.Entities.Core.VisitObjectiveActivityProgress,VisitObjectiveActivityProgress,tesisproject.backend.Data.UnifiedEntities.Core.VisitObjectiveActivityProgress
tesisproject.backend/Services/Interfaces/IAppConfigurationRepository.cs,6,IAppConfigurationRepository,(namespace/import),type,tesisproject.backend.Repositories.Interfaces.IGenericRepository<tesisproject.shared.Entities.Core.AppConfiguration>,IGenericRepository<AppConfiguration>,tesisproject.backend.Repositories.Interfaces.IGenericRepository<tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration>
tesisproject.backend/Services/Interfaces/IAppConfigurationRepository.cs,6,IAppConfigurationRepository,(namespace/import),type,tesisproject.shared.Entities.Core.AppConfiguration,AppConfiguration,tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration
tesisproject.backend/Services/Interfaces/IAppConfigurationRepository.cs,8,IAppConfigurationRepository,GetByModuleAndKeyAsync,type,System.Threading.Tasks.Task<tesisproject.shared.Entities.Core.AppConfiguration?>,Task<AppConfiguration?>,System.Threading.Tasks.Task<tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration?>
tesisproject.backend/Services/Interfaces/IAppConfigurationRepository.cs,8,IAppConfigurationRepository,GetByModuleAndKeyAsync,type,tesisproject.shared.Entities.Core.AppConfiguration,AppConfiguration,tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration
tesisproject.backend/Services/Interfaces/IAppConfigurationRepository.cs,14,IAppConfigurationRepository,ListByModuleAsync,type,System.Threading.Tasks.Task<System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.Core.AppConfiguration>>,Task<IReadOnlyList<AppConfiguration>>,System.Threading.Tasks.Task<System.Collections.Generic.IReadOnlyList<tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration>>
tesisproject.backend/Services/Interfaces/IAppConfigurationRepository.cs,14,IAppConfigurationRepository,ListByModuleAsync,type,System.Collections.Generic.IReadOnlyList<tesisproject.shared.Entities.Core.AppConfiguration>,IReadOnlyList<AppConfiguration>,System.Collections.Generic.IReadOnlyList<tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration>
tesisproject.backend/Services/Interfaces/IAppConfigurationRepository.cs,14,IAppConfigurationRepository,ListByModuleAsync,type,tesisproject.shared.Entities.Core.AppConfiguration,AppConfiguration,tesisproject.backend.Data.UnifiedEntities.Core.AppConfiguration
